,Id,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,YrSold,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,SimplOverallGrade,SimplExterGrade,SimplPoolScore,SimplGarageScore,SimplFireplaceScore,SimplKitchenScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,OverallQual-s2,OverallQual-s3,OverallQual-Sq,AllSF-2,AllSF-3,AllSF-Sq,AllFlrsSF-2,AllFlrsSF-3,AllFlrsSF-Sq,GrLivArea-2,GrLivArea-3,GrLivArea-Sq,SimplOverallQual-s2,SimplOverallQual-s3,SimplOverallQual-Sq,ExterQual-2,ExterQual-3,ExterQual-Sq,GarageCars-2,GarageCars-3,GarageCars-Sq,TotalBath-2,TotalBath-3,TotalBath-Sq,KitchenQual-2,KitchenQual-3,KitchenQual-Sq,GarageScore-2,GarageScore-3,GarageScore-Sq,TotBsmtFin,TotBath,TotArea,HasFirePlace,HasWoodDeck ,enc_street,MSSubClass_SC120,MSSubClass_SC150,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_Apr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
1103,1104,79.0,9.09504174761272,2,1.0,4,3,6,6,1959,1959,0.0,3,3,3.0,3.0,1.0,1.0,0.0,655.0,5,1194,1194,1,3.0,6,8.0,1,2.0,1954.0,2.0,539.0,3.0,3.0,2,0,0,192,0,0,3.0,0,2006,2,2,2.0,1.0,1.0,1.0,4.0,1.0,2,2.0,1.0,1.0,1.0,1,1,36,9.0,9,3.0,2.0,1617.0,912.0,4,1,648.0,539.0,1.0,1.0,1.5,1849.0,1194,192,0.0,0,36,216,2.449489742783178,3418801.0,6321363049.0,43.0,1425636,1702209384,34.55430508634199,1425636,1702209384,34.55430508634199,4,8,1.4142135623730951,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,2.25,3.375,1.224744871391589,9.0,27.0,1.7320508075688772,2614689.0,4227952113.0,40.2119385257662,655.0,1.5,1849.0,True,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.563394724320794
1104,1105,24.0,7.6093665379542115,2,1.0,4,3,5,5,1970,1970,304.0,3,3,3.0,3.0,0.0,1.0,630.0,630.0,3,630,1302,1,3.0,6,8.0,0,4.0,1970.0,2.0,440.0,3.0,3.0,2,0,0,0,0,0,3.0,0,2007,2,2,2.0,1.0,1.0,2.0,4.0,1.0,1,1.0,1.0,1.0,1.0,1,1,25,9.0,9,3.0,4.0,1320.0,912.0,4,1,648.0,440.0,2.0,1.0,2.5,1932.0,1302,0,1.0,0,25,125,2.23606797749979,3732624.0,7211429568.0,43.95452195167182,1695204,2207155608,36.08323710533743,1695204,2207155608,36.08323710533743,4,8,1.4142135623730951,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,6.25,15.625,1.5811388300841898,9.0,27.0,1.7320508075688772,1742400.0,2299968000.0,36.3318042491699,0.0,2.5,1932.0,False,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.531408786275378
1105,1106,98.0,9.413852481341165,2,1.0,3,3,8,5,1994,1995,362.0,4,3,5.0,3.0,2.0,1.0,431.0,1463.0,5,1500,2622,1,4.0,9,8.0,2,3.0,1994.0,2.0,712.0,3.0,3.0,2,186,32,0,0,0,3.0,0,2010,3,2,2.0,1.0,1.0,1.0,4.0,2.0,2,2.0,1.0,1.0,2.0,1,2,40,9.0,12,4.0,6.0,2136.0,912.0,6,2,648.0,712.0,2.0,2.0,3.5,4085.0,2622,32,1.0,0,64,512,2.8284271247461903,16687225.0,68167314125.0,63.914004725099176,6874884,18025945848,51.20546845796843,6874884,18025945848,51.20546845796843,9,27,1.7320508075688772,16,64,2.0,4.0,8.0,1.4142135623730951,12.25,42.875,1.8708286933869707,16.0,64.0,2.0,4562496.0,9745491456.0,46.216880033165374,1032.0,3.5,4085.0,True,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.6167813037746033
1106,1107,114.0,9.245514446983837,2,1.0,3,3,7,5,1990,1991,0.0,4,3,4.0,3.0,1.0,1.0,172.0,910.0,4,1442,1442,1,4.0,6,8.0,1,3.0,1990.0,2.0,719.0,3.0,3.0,2,0,244,0,0,0,3.0,0,2007,3,2,2.0,1.0,1.0,1.0,4.0,2.0,2,2.0,1.0,1.0,2.0,1,2,35,9.0,12,4.0,3.0,2157.0,912.0,6,2,648.0,719.0,1.0,2.0,3.0,2352.0,1442,244,0.0,0,49,343,2.6457513110645907,5531904.0,13011038208.0,48.49742261192856,2079364,2998442888,37.97367509209505,2079364,2998442888,37.97367509209505,9,27,1.7320508075688772,16,64,2.0,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,16.0,64.0,2.0,4652649.0,10035763893.0,46.44351407893249,738.0,3.0,2352.0,True,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.572624594906759
1108,1109,68.95370370370371,8.99516499031115,2,1.0,4,3,6,5,2000,2000,0.0,3,3,4.0,3.0,0.0,1.0,924.0,924.0,5,948,1690,1,3.0,7,8.0,1,3.0,2000.0,2.0,463.0,3.0,3.0,2,100,48,0,0,0,3.0,0,2007,2,2,2.0,1.0,1.0,1.0,4.0,1.0,2,1.0,1.0,1.0,2.0,1,1,30,9.0,9,3.0,3.0,1389.0,912.0,4,1,648.0,463.0,1.0,1.0,2.5,2614.0,1690,48,0.0,0,36,216,2.449489742783178,6832996.0,17861451544.0,51.12729212465687,2856100,4826809000,41.10960958218893,2856100,4826809000,41.10960958218893,4,8,1.4142135623730951,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,6.25,15.625,1.5811388300841898,9.0,27.0,1.7320508075688772,1929321.0,2679826869.0,37.26929030716845,0.0,2.5,2614.0,True,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.5730898134815208
1109,1110,107.0,9.338117741918008,2,1.0,3,3,8,5,2004,2005,42.0,4,3,5.0,3.0,1.0,1.0,797.0,1836.0,5,1836,1836,1,4.0,7,8.0,1,4.0,2004.0,3.0,862.0,3.0,3.0,2,125,185,0,0,0,3.0,0,2009,3,2,2.0,1.0,1.0,2.0,4.0,2.0,2,2.0,1.0,1.0,2.0,1,2,40,9.0,12,4.0,4.0,2586.0,912.0,6,2,648.0,862.0,2.0,2.0,3.0,3672.0,1836,185,1.0,0,64,512,2.8284271247461903,13483584.0,49511720448.0,60.597029630172464,3370896,6188965056,42.8485705712571,3370896,6188965056,42.8485705712571,9,27,1.7320508075688772,16,64,2.0,9.0,27.0,1.7320508075688772,9.0,27.0,1.7320508075688772,16.0,64.0,2.0,6687396.0,17293606056.0,50.85272854036448,1039.0,3.0,3672.0,True,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.6058364664333875
1110,1111,68.95370370370371,8.987321812850125,2,1.0,4,3,6,5,1995,1996,0.0,3,3,4.0,3.0,0.0,1.0,554.0,773.0,4,773,1658,1,3.0,8,8.0,1,3.0,1995.0,2.0,431.0,3.0,3.0,2,224,84,0,0,0,3.0,0,2008,2,2,2.0,1.0,1.0,1.0,4.0,1.0,2,2.0,1.0,1.0,2.0,1,1,30,9.0,9,3.0,3.0,1293.0,912.0,4,1,648.0,431.0,1.0,1.0,3.5,2431.0,1658,84,0.0,0,36,216,2.449489742783178,5909761.0,14366628991.0,49.3051721424842,2748964,4557782312,40.718546143004666,2748964,4557782312,40.718546143004666,4,8,1.4142135623730951,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,12.25,42.875,1.8708286933869707,9.0,27.0,1.7320508075688772,1671849.0,2161700757.0,35.958309192730404,219.0,3.5,2431.0,True,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5759807915220994
1111,1112,80.0,9.257319373170178,2,1.0,4,3,7,6,1976,1976,660.0,3,3,3.0,3.0,0.0,1.0,400.0,803.0,3,1098,1964,1,3.0,8,8.0,1,4.0,1976.0,2.0,483.0,3.0,3.0,2,0,69,0,0,0,3.0,0,2008,3,2,2.0,1.0,1.0,2.0,4.0,1.0,1,2.0,1.0,1.0,1.0,1,1,42,9.0,9,3.0,4.0,1449.0,912.0,6,1,648.0,483.0,2.0,1.0,2.5,2767.0,1964,69,1.0,0,49,343,2.6457513110645907,7656289.0,21184951663.0,52.602281319349636,3857296,7575729344,44.31703961232068,3857296,7575729344,44.31703961232068,9,27,1.7320508075688772,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,6.25,15.625,1.5811388300841898,9.0,27.0,1.7320508075688772,2099601.0,3042321849.0,38.06573262134856,403.0,2.5,2767.0,True,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5825451877824173
1112,1113,73.0,8.867990898182093,2,1.0,3,3,5,7,1957,1957,0.0,3,3,3.0,3.0,0.0,1.0,108.0,816.0,3,816,816,1,3.0,5,8.0,0,4.0,1957.0,1.0,308.0,3.0,3.0,2,0,0,0,0,0,3.0,0,2006,2,3,2.0,1.0,1.0,2.0,4.0,1.0,1,2.0,1.0,1.0,1.0,1,1,35,9.0,9,3.0,4.0,924.0,912.0,6,1,648.0,308.0,2.0,1.0,2.0,1632.0,816,0,0.0,0,25,125,2.23606797749979,2663424.0,4346707968.0,40.39801975344831,665856,543338496,28.5657137141714,665856,543338496,28.5657137141714,4,8,1.4142135623730951,9,27,1.7320508075688772,1.0,1.0,1.0,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,853776.0,788889024.0,30.397368307141328,708.0,2.0,1632.0,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.547453180483902
1113,1114,66.0,9.096499555552423,2,1.0,4,3,5,7,1953,2006,0.0,3,3,3.0,3.0,0.0,1.0,365.0,1008.0,4,1008,1008,1,4.0,6,8.0,0,4.0,1953.0,1.0,240.0,3.0,3.0,2,0,18,0,0,0,3.0,0,2007,2,3,2.0,1.0,1.0,2.0,4.0,2.0,2,2.0,1.0,1.0,1.0,1,1,35,9.0,9,4.0,4.0,720.0,912.0,6,1,648.0,240.0,2.0,2.0,2.0,2016.0,1008,18,0.0,0,25,125,2.23606797749979,4064256.0,8193540096.0,44.8998886412873,1016064,1024192512,31.74901573277509,1016064,1024192512,31.74901573277509,4,8,1.4142135623730951,9,27,1.7320508075688772,1.0,1.0,1.0,4.0,8.0,1.4142135623730951,16.0,64.0,2.0,518400.0,373248000.0,26.832815729997478,643.0,2.0,2016.0,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5501735706515554
1114,1115,90.0,8.594339400592892,2,1.0,4,3,5,7,1954,2000,0.0,3,4,3.0,3.0,0.0,1.0,418.0,833.0,5,833,833,1,4.0,4,8.0,0,4.0,1955.0,1.0,326.0,3.0,3.0,2,0,0,0,0,0,3.0,0,2006,2,3,2.0,1.0,1.0,2.0,4.0,2.0,2,1.0,1.0,1.0,1.0,2,1,35,9.0,12,4.0,4.0,978.0,912.0,6,2,648.0,326.0,2.0,2.0,1.0,1666.0,833,0,0.0,0,25,125,2.23606797749979,2775556.0,4624076296.0,40.8166632639171,693889,578009537,28.861739379323623,693889,578009537,28.861739379323623,4,8,1.4142135623730951,9,27,1.7320508075688772,1.0,1.0,1.0,1.0,1.0,1.0,16.0,64.0,2.0,956484.0,935441352.0,31.272991542223778,415.0,1.0,1666.0,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5392320819888523
1115,1116,93.0,9.399803036921504,2,1.0,4,3,8,5,2007,2007,328.0,4,3,5.0,3.0,0.0,1.0,730.0,1734.0,5,1734,1734,1,5.0,7,8.0,1,4.0,2007.0,3.0,928.0,3.0,3.0,2,0,0,0,0,0,3.0,0,2007,3,2,2.0,1.0,1.0,2.0,4.0,2.0,2,2.0,1.0,1.0,2.0,1,2,40,9.0,12,5.0,4.0,2784.0,912.0,6,2,648.0,928.0,2.0,2.0,3.0,3468.0,1734,0,1.0,1,64,512,2.8284271247461903,12027024.0,41709719232.0,58.88972745734183,3006756,5213714904,41.641325627314025,3006756,5213714904,41.641325627314025,9,27,1.7320508075688772,16,64,2.0,9.0,27.0,1.7320508075688772,9.0,27.0,1.7320508075688772,25.0,125.0,2.23606797749979,7750656.0,21577826304.0,52.76362383309168,1004.0,3.0,3468.0,True,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.6151897374284947
1116,1117,68.95370370370371,8.955577146281511,2,1.0,4,3,8,5,2002,2002,0.0,4,3,4.0,3.0,0.0,1.0,55.0,408.0,5,779,1419,1,4.0,7,8.0,1,3.0,2002.0,2.0,527.0,3.0,3.0,2,120,0,0,0,0,3.0,0,2009,3,2,2.0,1.0,1.0,1.0,4.0,2.0,2,2.0,1.0,1.0,2.0,1,2,40,9.0,12,4.0,3.0,1581.0,912.0,6,2,648.0,527.0,1.0,2.0,3.5,1827.0,1419,0,0.0,0,64,512,2.8284271247461903,3337929.0,6098396283.0,42.74342054632502,2013561,2857243059,37.66961640367472,2013561,2857243059,37.66961640367472,9,27,1.7320508075688772,16,64,2.0,4.0,8.0,1.4142135623730951,12.25,42.875,1.8708286933869707,16.0,64.0,2.0,2499561.0,3951805941.0,39.761790704142086,353.0,3.5,1827.0,True,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5743846889344972
